job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality
696,Chicago,other_service,supervisor,0,1,nonprofit,1,0,0,,0,1,none_listed,0,Emily,white,f,4,1,0,1,6,1,1,0,0,0,0,low
696,Chicago,other_service,supervisor,0,1,nonprofit,1,0,0,,0,1,none_listed,0,Latoya,black,f,4,1,0,0,5,1,1,0,0,1,0,low
696,Chicago,other_service,supervisor,0,1,nonprofit,1,0,0,,0,1,none_listed,0,Tamika,black,f,3,0,0,0,7,1,0,1,0,1,1,high
697,Chicago,other_service,clerical,0,0,private,1,1,0,,1,1,none_listed,0,Anne,white,f,4,1,0,1,6,1,0,0,0,1,0,low
697,Chicago,other_service,clerical,0,0,private,1,1,0,,1,1,none_listed,0,Emily,white,f,3,0,0,1,16,1,1,0,0,0,1,high
697,Chicago,other_service,clerical,0,0,private,1,1,0,,1,1,none_listed,0,Kenya,black,f,4,1,0,1,8,1,1,0,0,1,0,low
697,Chicago,other_service,clerical,0,0,private,1,1,0,,1,1,none_listed,0,Latoya,black,f,4,1,0,1,7,1,1,0,0,0,1,high
698,Chicago,other_service,clerical,NA,0,unknown,1,1,0,,1,0,none_listed,0,Carrie,white,f,3,0,0,1,5,1,0,0,0,0,1,high
698,Chicago,other_service,clerical,NA,0,unknown,1,1,0,,1,0,none_listed,0,Emily,white,f,2,0,0,1,5,1,0,1,0,1,0,low
698,Chicago,other_service,clerical,NA,0,unknown,1,1,0,,1,0,none_listed,0,Keisha,black,f,4,1,0,1,6,1,0,0,0,1,0,low
698,Chicago,other_service,clerical,NA,0,unknown,1,1,0,,1,0,none_listed,0,Tamika,black,f,4,1,0,1,6,1,0,1,0,0,1,high
699,Chicago,other_service,clerical,NA,0,unknown,1,0,0,some,0,0,none_listed,0,Anne,white,f,3,0,0,1,16,1,0,0,0,0,1,high
699,Chicago,other_service,clerical,NA,0,unknown,1,0,0,some,0,0,none_listed,0,Lakisha,black,f,4,1,0,1,16,1,0,0,0,1,0,low
699,Chicago,other_service,clerical,NA,0,unknown,1,0,0,some,0,0,none_listed,0,Latonya,black,f,4,1,0,1,14,1,1,0,0,0,1,high
699,Chicago,other_service,clerical,NA,0,unknown,1,0,0,some,0,0,none_listed,0,Meredith,white,f,4,1,0,1,15,1,1,0,0,1,0,low
700,Chicago,finance_insurance_real_estate,secretary,0,0,public,1,0,0,,0,0,none_listed,0,Anne,white,f,4,1,0,0,7,1,0,1,0,1,1,high
700,Chicago,finance_insurance_real_estate,secretary,0,0,public,1,0,0,,0,0,none_listed,0,Kenya,black,f,3,0,0,1,6,1,0,0,0,0,1,low
700,Chicago,finance_insurance_real_estate,secretary,0,0,public,1,0,0,,0,0,none_listed,0,Kristen,white,f,4,1,0,0,7,1,0,0,0,1,0,low
700,Chicago,finance_insurance_real_estate,secretary,0,0,public,1,0,0,,0,0,none_listed,0,Latoya,black,f,4,1,0,1,7,1,0,0,0,1,1,high
701,Chicago,other_service,manager,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Kristen,white,f,2,0,0,1,4,1,0,1,0,1,0,low
701,Chicago,other_service,manager,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Latoya,black,f,4,1,0,1,5,1,0,0,0,1,0,low
702,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,1,1,0,none_listed,0,Aisha,black,f,3,0,0,1,6,1,0,0,0,0,0,low
702,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,1,1,0,none_listed,0,Jill,white,f,4,1,0,0,5,1,0,0,0,1,1,low
702,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,1,1,0,none_listed,0,Kristen,white,f,4,1,0,0,7,1,0,1,0,1,1,high
702,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,1,1,0,none_listed,0,Lakisha,black,f,3,0,0,0,7,1,0,1,0,1,1,high
703,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,5,0,1,none_listed,0,Anne,white,f,4,1,0,1,9,0,0,0,0,1,0,low
703,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,5,0,1,none_listed,0,Kenya,black,f,4,1,0,1,8,1,1,1,0,0,1,high
703,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,5,0,1,none_listed,0,Kristen,white,f,3,0,0,0,9,1,1,1,0,1,1,high
703,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,5,0,1,none_listed,0,Tamika,black,f,4,1,0,0,8,0,0,0,0,1,0,low
704,Chicago,other_service,clerical,NA,0,unknown,1,0,0,,0,0,none_listed,0,Allison,white,f,4,1,0,1,8,1,1,0,0,0,1,high
704,Chicago,other_service,clerical,NA,0,unknown,1,0,0,,0,0,none_listed,0,Keisha,black,f,4,1,0,1,6,1,1,1,0,0,1,high
704,Chicago,other_service,clerical,NA,0,unknown,1,0,0,,0,0,none_listed,0,Kenya,black,f,4,1,1,0,7,1,0,0,0,1,0,low
704,Chicago,other_service,clerical,NA,0,unknown,1,0,0,,0,0,none_listed,0,Sarah,white,f,4,1,0,1,4,1,0,0,0,0,0,low
705,Chicago,finance_insurance_real_estate,sales_rep,0,0,private,1,1,0,,1,1,none_listed,0,Brendan,white,m,4,1,0,1,4,1,0,0,0,0,0,low
705,Chicago,finance_insurance_real_estate,sales_rep,0,0,private,1,1,0,,1,1,none_listed,0,Brett,white,m,4,1,0,1,5,1,1,0,0,0,1,high
705,Chicago,finance_insurance_real_estate,sales_rep,0,0,private,1,1,0,,1,1,none_listed,0,Jermaine,black,m,4,1,0,0,7,1,0,0,0,0,0,low
705,Chicago,finance_insurance_real_estate,sales_rep,0,0,private,1,1,0,,1,1,none_listed,0,Tyrone,black,m,4,1,0,1,4,1,1,1,0,0,1,high
706,Chicago,business_and_personal_service,secretary,0,1,private,1,0,0,,1,0,none_listed,1,Jill,white,f,4,1,0,0,10,1,1,1,0,1,1,high
706,Chicago,business_and_personal_service,secretary,0,1,private,1,0,0,,1,0,none_listed,0,Kenya,black,f,4,1,0,0,2,1,0,0,0,1,0,low
706,Chicago,business_and_personal_service,secretary,0,1,private,1,0,0,,1,0,none_listed,0,Latoya,black,f,4,1,0,1,11,1,0,1,0,1,1,high
706,Chicago,business_and_personal_service,secretary,0,1,private,1,0,0,,1,0,none_listed,1,Laurie,white,f,4,1,0,1,3,1,0,0,0,0,0,low
707,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,0,0,none_listed,0,Keisha,black,f,4,1,0,1,5,1,0,0,0,0,1,high
707,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,0,0,none_listed,0,Lakisha,black,f,4,1,0,0,3,1,1,0,0,1,0,low
707,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,0,0,none_listed,0,Laurie,white,f,4,1,0,1,4,1,1,0,0,0,1,high
707,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,0,0,none_listed,0,Sarah,white,f,4,1,0,1,3,1,0,0,0,0,0,low
708,Chicago,finance_insurance_real_estate,manager,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Emily,white,f,4,1,0,1,14,1,0,0,0,0,0,low
708,Chicago,finance_insurance_real_estate,manager,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Kenya,black,f,4,1,0,0,2,1,1,0,0,1,0,low
709,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Kenya,black,f,4,1,0,1,9,1,0,1,0,0,1,high
709,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Lakisha,black,f,4,1,0,1,14,1,0,0,0,0,0,low
709,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Laurie,white,f,4,1,0,1,12,1,0,1,0,0,1,high
709,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Sarah,white,f,4,1,0,1,6,1,0,0,0,0,0,low
710,Chicago,other_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Anne,white,f,3,0,0,0,4,1,1,0,0,1,0,low
710,Chicago,other_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Lakisha,black,f,4,1,0,1,5,1,0,1,0,0,1,high
710,Chicago,other_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Latonya,black,f,4,1,0,1,6,1,0,0,0,1,0,low
710,Chicago,other_service,secretary,NA,0,unknown,1,0,0,,1,0,none_listed,0,Meredith,white,f,3,0,0,1,3,1,0,1,1,0,1,high
711,Chicago,other_service,secretary,NA,0,unknown,1,1,0,,1,0,none_listed,0,Ebony,black,f,3,0,0,1,3,1,0,1,1,0,1,high
711,Chicago,other_service,secretary,NA,0,unknown,1,1,0,,1,0,none_listed,0,Kristen,white,f,4,1,0,1,14,1,0,0,0,1,1,high
711,Chicago,other_service,secretary,NA,0,unknown,1,1,0,,1,0,none_listed,0,Latonya,black,f,2,0,0,0,11,1,0,0,0,1,0,low
711,Chicago,other_service,secretary,NA,0,unknown,1,1,0,,1,0,none_listed,0,Meredith,white,f,4,1,0,0,11,1,0,0,0,1,0,low
116,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Aisha,black,f,4,1,0,0,7,0,0,0,0,1,0,low
140,Boston,other_service,sales_rep,NA,0,unknown,0,0,0,,0,0,none_listed,0,Aisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low
84,Boston,finance_insurance_real_estate,sales_rep,0,1,public,1,0,0,1,0,0,none_listed,0,Aisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high
308,Boston,transportation_communication,sales_rep,1,0,public,1,0,1,,0,0,some_college,1,Brad,white,m,4,1,1,0,21,1,1,0,1,1,1,low
217,Boston,wholesale_and_retail_trade,sales_rep,NA,0,unknown,0,0,0,,0,0,none_listed,0,Brad,white,m,4,1,0,1,2,1,0,1,1,0,1,high
140,Boston,other_service,sales_rep,NA,0,unknown,0,0,0,,0,0,none_listed,0,Brendan,white,m,4,1,0,0,7,0,0,0,0,1,0,low
217,Boston,wholesale_and_retail_trade,sales_rep,NA,0,unknown,0,0,0,,0,0,none_listed,0,Brendan,white,m,4,1,0,1,6,1,0,0,0,0,0,low
308,Boston,transportation_communication,sales_rep,1,0,public,1,0,1,,0,0,some_college,1,Brett,white,m,4,1,0,1,6,1,0,1,0,1,1,high
116,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Carrie,white,f,4,1,0,1,2,1,0,1,1,0,1,high
160,Boston,other_service,sales_rep,NA,0,unknown,1,0,1,,0,0,college,0,Hakim,black,m,4,1,0,1,2,1,0,1,1,0,1,high
54,Boston,transportation_communication,manager,NA,0,unknown,0,0,0,,0,0,none_listed,0,Jay,white,m,4,1,0,1,14,1,1,1,0,0,0,high
160,Boston,other_service,sales_rep,NA,0,unknown,1,0,1,,0,0,college,0,Kareem,black,m,4,1,0,1,6,1,0,0,0,0,0,low
308,Boston,transportation_communication,sales_rep,1,0,public,1,0,1,,0,0,some_college,1,Kenya,black,f,4,1,0,1,2,1,0,0,0,1,0,low
160,Boston,other_service,sales_rep,NA,0,unknown,1,0,1,,0,0,college,0,Kristen,white,f,4,1,0,0,7,0,0,0,0,1,0,low
54,Boston,transportation_communication,manager,NA,0,unknown,0,0,0,,0,0,none_listed,0,Lakisha,black,f,4,1,0,0,26,0,0,0,0,0,0,low
140,Boston,other_service,sales_rep,NA,0,unknown,0,0,0,,0,0,none_listed,0,Lakisha,black,f,4,1,0,1,8,1,0,1,0,0,1,high
308,Boston,transportation_communication,sales_rep,1,0,public,1,0,1,,0,0,some_college,1,Latonya,black,f,4,1,1,1,7,1,0,1,0,0,1,high
84,Boston,finance_insurance_real_estate,sales_rep,0,1,public,1,0,0,1,0,0,none_listed,0,Leroy,black,m,4,1,0,1,6,1,0,0,0,0,0,low
217,Boston,wholesale_and_retail_trade,sales_rep,NA,0,unknown,0,0,0,,0,0,none_listed,0,Leroy,black,m,4,1,0,1,8,1,0,1,0,0,1,high
54,Boston,transportation_communication,manager,NA,0,unknown,0,0,0,,0,0,none_listed,0,Matthew,white,m,4,1,0,0,8,1,0,0,0,0,0,low
84,Boston,finance_insurance_real_estate,sales_rep,0,1,public,1,0,0,1,0,0,none_listed,0,Matthew,white,m,4,1,0,1,8,1,0,1,0,0,1,high
84,Boston,finance_insurance_real_estate,sales_rep,0,1,public,1,0,0,1,0,0,none_listed,0,Neil,white,m,4,1,0,0,7,0,0,0,0,1,0,low
140,Boston,other_service,sales_rep,NA,0,unknown,0,0,0,,0,0,none_listed,0,Neil,white,m,4,1,0,1,2,1,0,1,1,0,1,high
160,Boston,other_service,sales_rep,NA,0,unknown,1,0,1,,0,0,college,0,Neil,white,m,4,1,0,1,8,1,0,1,0,0,1,high
116,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Sarah,white,f,4,1,0,1,6,1,0,0,0,0,0,low
54,Boston,transportation_communication,manager,NA,0,unknown,0,0,0,,0,0,none_listed,0,Tremayne,black,m,4,1,0,0,18,1,0,1,0,0,0,high
217,Boston,wholesale_and_retail_trade,sales_rep,NA,0,unknown,0,0,0,,0,0,none_listed,0,Tyrone,black,m,4,1,0,0,7,0,0,0,0,1,0,low
116,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Tyrone,black,m,4,1,0,1,8,1,0,1,0,0,1,high
712,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Anne,white,f,3,0,0,1,13,1,1,0,0,1,0,low
712,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Lakisha,black,f,4,1,0,1,9,1,0,1,0,1,1,high
712,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Latoya,black,f,4,1,0,0,7,0,1,0,0,1,0,low
712,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,1,Sarah,white,f,3,0,1,1,26,1,1,1,0,1,1,high
713,Boston,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Aisha,black,f,3,0,0,1,16,1,1,1,0,0,1,high
713,Boston,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Anne,white,f,4,1,0,0,14,1,0,1,0,1,1,high
713,Boston,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Sarah,white,f,3,0,0,1,13,1,1,0,0,1,0,low
713,Boston,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Tanisha,black,f,3,0,0,1,7,1,1,0,0,1,0,low
714,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Carrie,white,f,3,0,0,1,4,1,1,1,0,1,1,high
714,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Ebony,black,f,4,1,0,0,14,1,0,1,0,1,1,high
714,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Kenya,black,f,3,0,0,1,13,1,1,0,0,1,0,low
714,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Kristen,white,f,3,0,0,0,1,1,1,0,0,1,0,low
715,Boston,other_service,clerical,0,0,nonprofit,0,0,0,,0,0,none_listed,0,Aisha,black,f,3,0,0,1,5,0,1,0,0,1,0,low
715,Boston,other_service,clerical,0,0,nonprofit,0,0,0,,0,0,none_listed,0,Allison,white,f,3,0,0,0,2,0,1,0,0,1,0,low
715,Boston,other_service,clerical,0,0,nonprofit,0,0,0,,0,0,none_listed,1,Ebony,black,f,4,1,0,0,13,1,1,1,0,1,1,high
715,Boston,other_service,clerical,0,0,nonprofit,0,0,0,,0,0,none_listed,0,Jill,white,f,2,0,0,0,16,1,1,0,0,1,1,high
716,Boston,finance_insurance_real_estate,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Allison,white,f,3,0,0,0,4,1,1,0,0,1,0,low
716,Boston,finance_insurance_real_estate,secretary,0,0,private,1,0,0,,1,0,none_listed,1,Emily,white,f,4,1,1,0,8,1,1,1,0,1,1,high
716,Boston,finance_insurance_real_estate,secretary,0,0,private,1,0,0,,1,0,none_listed,0,Latoya,black,f,3,0,0,0,4,1,1,0,0,1,0,low
716,Boston,finance_insurance_real_estate,secretary,0,0,private,1,0,0,,1,0,none_listed,1,Tamika,black,f,2,0,0,0,19,0,0,1,0,0,1,high
717,Boston,other_service,secretary,NA,1,unknown,0,0,0,,0,0,none_listed,0,Aisha,black,f,3,0,0,1,7,1,1,0,0,1,0,low
717,Boston,other_service,secretary,NA,1,unknown,0,0,0,,0,0,none_listed,1,Carrie,white,f,3,0,0,1,13,1,1,0,0,1,0,low
717,Boston,other_service,secretary,NA,1,unknown,0,0,0,,0,0,none_listed,1,Jill,white,f,4,1,0,0,13,1,1,1,0,1,1,high
717,Boston,other_service,secretary,NA,1,unknown,0,0,0,,0,0,none_listed,0,Latonya,black,f,3,0,0,1,16,1,1,1,0,0,1,high
718,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Kenya,black,f,3,0,0,0,1,1,1,0,0,1,0,low
718,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Kristen,white,f,3,0,0,0,4,1,1,0,0,1,0,low
718,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Latoya,black,f,3,0,1,1,26,1,1,1,0,1,1,high
718,Boston,other_service,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Sarah,white,f,4,1,0,1,9,1,0,1,0,1,1,high
719,Boston,finance_insurance_real_estate,clerical,0,0,public,0,0,0,,0,0,none_listed,0,Emily,white,f,3,0,0,0,4,0,1,0,0,1,0,low
719,Boston,finance_insurance_real_estate,clerical,0,0,public,0,0,0,,0,0,none_listed,1,Jill,white,f,4,1,0,1,5,1,1,1,0,0,1,high
719,Boston,finance_insurance_real_estate,clerical,0,0,public,0,0,0,,0,0,none_listed,0,Kenya,black,f,4,1,0,0,7,0,1,0,0,1,0,low
719,Boston,finance_insurance_real_estate,clerical,0,0,public,0,0,0,,0,0,none_listed,0,Latoya,black,f,3,0,1,0,26,1,1,1,0,1,1,high
720,Boston,finance_insurance_real_estate,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,1,Emily,white,f,4,1,0,0,7,0,1,0,0,1,0,low
720,Boston,finance_insurance_real_estate,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Kenya,black,f,3,0,0,0,4,1,1,0,0,1,0,low
720,Boston,finance_insurance_real_estate,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Lakisha,black,f,4,1,1,0,8,1,1,1,0,1,1,high
720,Boston,finance_insurance_real_estate,clerical,NA,0,unknown,0,0,0,,0,0,none_listed,0,Sarah,white,f,3,0,0,1,16,1,1,1,0,0,1,high
309,Boston,business_and_personal_service,retail_sales,0,0,private,0,0,0,,0,0,none_listed,1,Brad,white,m,4,1,1,0,10,1,0,0,1,1,1,high
309,Boston,business_and_personal_service,retail_sales,0,0,private,0,0,0,,0,0,none_listed,1,Hakim,black,m,1,0,0,0,10,0,0,0,0,1,0,low
309,Boston,business_and_personal_service,retail_sales,0,0,private,0,0,0,,0,0,none_listed,1,Todd,white,m,2,0,1,0,8,0,0,0,0,1,0,low
309,Boston,business_and_personal_service,retail_sales,0,0,private,0,0,0,,0,0,none_listed,1,Tremayne,black,m,4,1,0,1,6,1,1,1,0,0,1,high
721,Chicago,finance_insurance_real_estate,secretary,NA,0,private,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,0,4,1,0,0,0,1,0,low
721,Chicago,finance_insurance_real_estate,secretary,NA,0,private,1,0,0,,1,0,none_listed,0,Kenya,black,f,4,1,1,1,5,1,0,0,0,1,1,high
721,Chicago,finance_insurance_real_estate,secretary,NA,0,private,1,0,0,,1,0,none_listed,0,Kristen,white,f,3,0,0,1,5,1,0,1,0,0,1,high
721,Chicago,finance_insurance_real_estate,secretary,NA,0,private,1,0,0,,1,0,none_listed,0,Latonya,black,f,2,0,0,0,6,1,0,0,0,0,0,low
722,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,1,0,,1,0,none_listed,0,Allison,white,f,3,0,0,1,3,1,0,1,1,0,1,high
722,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,1,0,,1,0,none_listed,1,Keisha,black,f,3,0,0,0,4,1,1,1,0,1,1,high
722,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,1,0,,1,0,none_listed,0,Kristen,white,f,4,1,0,0,3,1,0,0,0,1,0,low
722,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,1,0,,1,0,none_listed,0,Tamika,black,f,4,1,0,1,3,1,0,0,0,1,0,low
723,Chicago,business_and_personal_service,clerical,NA,0,unknown,1,1,0,,0,0,none_listed,0,Jill,white,f,4,1,0,1,8,1,0,0,0,0,1,high
723,Chicago,business_and_personal_service,clerical,NA,0,unknown,1,1,0,,0,0,none_listed,0,Kristen,white,f,3,0,0,0,8,1,1,0,0,1,0,low
723,Chicago,business_and_personal_service,clerical,NA,0,unknown,1,1,0,,0,0,none_listed,0,Latoya,black,f,3,0,0,1,9,1,0,1,0,1,1,high
723,Chicago,business_and_personal_service,clerical,NA,0,unknown,1,1,0,,0,0,none_listed,0,Tamika,black,f,4,1,0,0,6,1,0,0,0,1,0,low
724,Chicago,other_service,clerical,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Allison,white,f,4,1,0,0,20,1,0,0,0,1,0,low
724,Chicago,other_service,clerical,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Latonya,black,f,4,1,1,0,19,1,0,0,0,1,0,low
724,Chicago,other_service,clerical,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Meredith,white,f,4,1,0,1,20,1,0,1,0,0,1,high
724,Chicago,other_service,clerical,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Tamika,black,f,3,0,0,1,21,1,0,1,0,0,1,high
725,Chicago,manufacturing,clerical,1,0,private,1,0,0,,1,0,none_listed,0,Aisha,black,f,4,1,1,1,5,1,0,0,0,1,1,high
725,Chicago,manufacturing,clerical,1,0,private,1,0,0,,1,0,none_listed,0,Emily,white,f,4,1,0,1,5,1,0,0,0,0,1,high
725,Chicago,manufacturing,clerical,1,0,private,1,0,0,,1,0,none_listed,0,Laurie,white,f,3,0,0,1,4,1,0,0,0,0,0,low
725,Chicago,manufacturing,clerical,1,0,private,1,0,0,,1,0,none_listed,0,Tanisha,black,f,4,1,0,0,5,1,0,0,0,1,0,low
726,Chicago,business_and_personal_service,clerical,0,0,private,1,1,0,some,0,0,none_listed,0,Jill,white,f,3,0,0,1,6,1,0,0,0,0,0,low
726,Chicago,business_and_personal_service,clerical,0,0,private,1,1,0,some,0,0,none_listed,0,Kenya,black,f,3,0,0,1,3,1,0,1,1,0,1,high
726,Chicago,business_and_personal_service,clerical,0,0,private,1,1,0,some,0,0,none_listed,0,Latonya,black,f,3,0,0,1,4,1,0,0,0,0,0,low
726,Chicago,business_and_personal_service,clerical,0,0,private,1,1,0,some,0,0,none_listed,0,Meredith,white,f,4,1,1,1,5,1,0,0,0,1,1,high
727,Chicago,business_and_personal_service,clerical,0,1,nonprofit,1,1,0,,1,0,none_listed,0,Carrie,white,f,3,0,0,0,8,1,1,0,0,1,0,low
727,Chicago,business_and_personal_service,clerical,0,1,nonprofit,1,1,0,,1,0,none_listed,0,Ebony,black,f,3,0,0,1,6,1,1,1,1,0,1,high
727,Chicago,business_and_personal_service,clerical,0,1,nonprofit,1,1,0,,1,0,none_listed,0,Latonya,black,f,2,0,0,0,9,1,1,0,0,1,0,low
727,Chicago,business_and_personal_service,clerical,0,1,nonprofit,1,1,0,,1,0,none_listed,0,Sarah,white,f,3,0,0,1,21,1,1,1,0,1,1,high
728,Chicago,other_service,secretary,NA,1,unknown,1,0,0,some,1,0,none_listed,0,Kristen,white,f,3,0,0,1,6,1,0,0,0,0,0,low
728,Chicago,other_service,secretary,NA,1,unknown,1,0,0,some,1,0,none_listed,0,Latoya,black,f,4,1,0,0,5,1,0,0,0,1,1,low
728,Chicago,other_service,secretary,NA,1,unknown,1,0,0,some,1,0,none_listed,0,Laurie,white,f,4,1,0,0,7,1,0,1,0,1,1,high
728,Chicago,other_service,secretary,NA,1,unknown,1,0,0,some,1,0,none_listed,0,Tamika,black,f,3,0,0,0,7,1,0,1,0,1,1,high
729,Chicago,manufacturing,clerical,0,1,private,1,1,0,,1,1,none_listed,0,Kenya,black,f,4,1,0,1,13,1,1,0,0,1,0,low
729,Chicago,manufacturing,clerical,0,1,private,1,1,0,,1,1,none_listed,0,Kristen,white,f,4,1,0,1,21,1,1,0,0,1,1,high
729,Chicago,manufacturing,clerical,0,1,private,1,1,0,,1,1,none_listed,0,Laurie,white,f,4,1,1,0,19,1,1,0,0,1,0,low
729,Chicago,manufacturing,clerical,0,1,private,1,1,0,,1,1,none_listed,0,Tamika,black,f,4,1,0,0,7,1,1,0,1,1,1,high
730,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,some,1,0,none_listed,0,Anne,white,f,4,1,0,1,5,1,0,1,0,0,1,high
730,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,some,1,0,none_listed,0,Ebony,black,f,4,1,1,1,5,1,0,0,0,1,1,high
730,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,some,1,0,none_listed,0,Jill,white,f,3,0,0,1,9,1,0,0,0,0,0,low
730,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,some,1,0,none_listed,0,Latonya,black,f,2,0,0,1,3,1,0,1,0,1,0,low
731,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Anne,white,f,4,1,0,0,23,1,0,0,0,1,0,low
731,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Kenya,black,f,4,1,0,1,11,1,0,0,0,0,0,low
731,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Latonya,black,f,4,1,0,1,9,1,0,1,0,0,1,high
731,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,,1,0,none_listed,0,Meredith,white,f,4,1,0,1,10,1,1,1,0,0,1,high
732,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Anne,white,f,4,1,0,1,6,1,1,0,0,1,0,low
732,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Keisha,black,f,4,1,0,1,6,1,1,1,0,1,1,high
732,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Kristen,white,f,4,1,0,1,7,1,1,1,0,0,1,high
732,Chicago,business_and_personal_service,secretary,NA,0,unknown,1,0,0,some,1,0,none_listed,0,Latonya,black,f,4,1,0,0,5,0,1,0,0,1,0,low
733,Chicago,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Carrie,white,f,4,1,0,0,6,1,1,0,1,0,0,low
733,Chicago,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Ebony,black,f,4,1,0,0,6,0,1,0,0,1,0,low
733,Chicago,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Emily,white,f,3,0,0,1,4,1,1,1,1,1,1,high
733,Chicago,other_service,secretary,NA,0,unknown,0,0,0,,0,0,none_listed,0,Tamika,black,f,4,1,1,1,6,1,0,0,0,1,1,high
